order_id,weather,zone,traffic_level
70878,Storm,BTM,4
70879,Storm,Koramangala,3
70880,Light Rain,HSR,4
70881,Light Rain,BTM,4
70882,Clear,Whitefield,5
70883,Clear,HSR,2
70884,Heavy Rain,HSR,5
70885,Clear,Whitefield,1
70886,Light Rain,Whitefield,3
70887,Light Rain,Indiranagar,5
70888,Clear,Indiranagar,3
70889,Light Rain,Whitefield,3
70890,Clear,Indiranagar,5
70891,Heavy Rain,Koramangala,2
70892,Light Rain,Koramangala,2
70893,Light Rain,HSR,1
70894,Clear,Indiranagar,4
70895,Light Rain,Indiranagar,5
70896,Storm,Indiranagar,1
70897,Clear,BTM,1
70898,Clear,Whitefield,2
70899,Heavy Rain,Whitefield,4
70900,Heavy Rain,Koramangala,5
70901,Light Rain,HSR,5
70902,Light Rain,Indiranagar,5
70903,Clear,Koramangala,5
70904,Storm,Whitefield,5
70905,Clear,HSR,1
70906,Light Rain,HSR,1
70907,Heavy Rain,Whitefield,3
70908,Heavy Rain,Indiranagar,5
70909,Storm,BTM,2
70910,Storm,HSR,2
70911,Storm,Whitefield,5
70912,Heavy Rain,BTM,4
70913,Storm,Koramangala,5
70914,Light Rain,HSR,2
70915,Heavy Rain,Whitefield,1
70916,Light Rain,BTM,5
70917,Storm,Whitefield,4
70918,Storm,BTM,1
70919,Clear,Whitefield,2
70920,Storm,Indiranagar,3
70921,Clear,Koramangala,2
70922,Heavy Rain,Whitefield,1
70923,Clear,HSR,1
70924,Clear,BTM,3
70925,Clear,BTM,3
70926,Clear,HSR,3
70927,Clear,Whitefield,5
70928,Storm,Indiranagar,3
70929,Light Rain,BTM,2
70930,Light Rain,HSR,4
70931,Storm,Whitefield,2
70932,Light Rain,Whitefield,1
70933,Storm,HSR,3
70934,Storm,BTM,1
70935,Light Rain,HSR,3
70936,Heavy Rain,BTM,1
70937,Heavy Rain,Koramangala,2
70938,Clear,Koramangala,1
70939,Storm,BTM,4
70940,Heavy Rain,Koramangala,2
70941,Heavy Rain,Koramangala,2
70942,Storm,BTM,4
70943,Heavy Rain,Whitefield,3
70944,Heavy Rain,HSR,1
70945,Storm,HSR,4
70946,Clear,Indiranagar,3
70947,Clear,Indiranagar,1
70948,Clear,Whitefield,2
70949,Light Rain,Koramangala,2
70950,Clear,Koramangala,2
70951,Heavy Rain,HSR,4
70952,Heavy Rain,Whitefield,2
70953,Heavy Rain,Koramangala,1
70954,Clear,BTM,5
70955,Heavy Rain,Indiranagar,3
70956,Clear,BTM,2
70957,Heavy Rain,Koramangala,1
70958,Storm,Indiranagar,3
70959,Clear,Koramangala,3
70960,Light Rain,HSR,1
70961,Heavy Rain,BTM,1
70962,Storm,Indiranagar,4
70963,Light Rain,BTM,5
70964,Storm,Whitefield,3
70965,Light Rain,BTM,3
70966,Clear,Koramangala,1
70967,Clear,Koramangala,3
70968,Clear,HSR,2
70969,Light Rain,HSR,3
70970,Clear,BTM,5
70971,Storm,Whitefield,1
70972,Storm,Indiranagar,4
70973,Clear,BTM,4
70974,Clear,Indiranagar,2
70975,Light Rain,Koramangala,3
70976,Storm,Whitefield,1
70977,Light Rain,BTM,1
70978,Heavy Rain,Indiranagar,3
70979,Storm,HSR,5
70980,Storm,Indiranagar,4
70981,Clear,Indiranagar,5
70982,Heavy Rain,Indiranagar,4
70983,Clear,Koramangala,3
70984,Light Rain,BTM,5
70985,Heavy Rain,BTM,2
70986,Heavy Rain,Indiranagar,4
70987,Light Rain,Indiranagar,5
70988,Heavy Rain,HSR,1
70989,Storm,BTM,3
70990,Storm,Koramangala,5
70991,Clear,Koramangala,1
70992,Storm,Koramangala,1
70993,Heavy Rain,Indiranagar,1
70994,Clear,BTM,5
70995,Light Rain,HSR,4
70996,Heavy Rain,Whitefield,2
70997,Storm,BTM,4
70998,Clear,BTM,1
70999,Light Rain,BTM,5
71000,Storm,Koramangala,3
71001,Storm,Koramangala,3
71002,Light Rain,Koramangala,1
71003,Storm,Indiranagar,3
71004,Heavy Rain,Koramangala,1
71005,Clear,HSR,4
71006,Light Rain,Koramangala,1
71007,Heavy Rain,BTM,5
71008,Clear,HSR,1
71009,Clear,Whitefield,4
71010,Light Rain,Whitefield,1
71011,Light Rain,HSR,5
71012,Light Rain,HSR,5
71013,Light Rain,Whitefield,4
71014,Storm,Indiranagar,3
71015,Storm,HSR,1
71016,Light Rain,Indiranagar,4
71017,Storm,HSR,4
71018,Clear,Indiranagar,4
71019,Heavy Rain,Koramangala,4
71020,Light Rain,Whitefield,2
71021,Heavy Rain,Whitefield,4
71022,Heavy Rain,HSR,1
71023,Heavy Rain,Indiranagar,5
71024,Clear,HSR,3
71025,Storm,Whitefield,1
71026,Storm,BTM,3
71027,Light Rain,Koramangala,4
71028,Clear,BTM,3
71029,Clear,BTM,5
71030,Heavy Rain,Whitefield,3
71031,Storm,Koramangala,5
71032,Clear,Koramangala,5
71033,Storm,HSR,5
71034,Heavy Rain,Whitefield,5
71035,Heavy Rain,Koramangala,1
71036,Storm,HSR,3
71037,Storm,Whitefield,1
71038,Clear,HSR,5
71039,Storm,Koramangala,3
71040,Clear,HSR,3
71041,Heavy Rain,Whitefield,1
71042,Heavy Rain,HSR,5
71043,Heavy Rain,HSR,1
71044,Light Rain,Koramangala,3
71045,Storm,Indiranagar,4
71046,Clear,Indiranagar,5
71047,Heavy Rain,HSR,3
71048,Heavy Rain,Indiranagar,1
71049,Heavy Rain,Koramangala,3
71050,Light Rain,HSR,2
71051,Heavy Rain,HSR,1
71052,Light Rain,Koramangala,3
71053,Heavy Rain,HSR,4
71054,Storm,Indiranagar,3
71055,Storm,HSR,2
71056,Light Rain,HSR,3
71057,Storm,BTM,4
71058,Heavy Rain,HSR,2
71059,Storm,Koramangala,3
71060,Storm,Koramangala,5
71061,Clear,BTM,4
71062,Light Rain,Whitefield,3
71063,Storm,Indiranagar,2
71064,Heavy Rain,BTM,1
71065,Clear,Koramangala,5
71066,Clear,Whitefield,3
71067,Light Rain,HSR,5
71068,Light Rain,Indiranagar,2
71069,Storm,BTM,1
71070,Clear,BTM,3
71071,Heavy Rain,Indiranagar,2
71072,Light Rain,BTM,3
71073,Heavy Rain,Whitefield,2
71074,Light Rain,Indiranagar,5
71075,Storm,Indiranagar,2
71076,Heavy Rain,BTM,1
71077,Heavy Rain,BTM,4
71078,Heavy Rain,HSR,3
71079,Storm,Whitefield,4
71080,Heavy Rain,Whitefield,3
71081,Light Rain,BTM,1
71082,Heavy Rain,Whitefield,5
71083,Light Rain,Indiranagar,3
71084,Heavy Rain,BTM,5
71085,Storm,Indiranagar,5
71086,Clear,Koramangala,4
71087,Light Rain,Koramangala,4
71088,Clear,Whitefield,5
71089,Light Rain,Indiranagar,2
71090,Heavy Rain,BTM,5
71091,Storm,Whitefield,2
71092,Light Rain,HSR,5
71093,Storm,Whitefield,2
71094,Storm,Whitefield,3
71095,Clear,Koramangala,5
71096,Storm,Indiranagar,3
71097,Light Rain,Indiranagar,4
71098,Heavy Rain,HSR,3
71099,Heavy Rain,Whitefield,4
71100,Storm,Whitefield,3
71101,Heavy Rain,Whitefield,3
71102,Clear,Koramangala,3
71103,Clear,BTM,1
71104,Heavy Rain,Koramangala,1
71105,Clear,Koramangala,4
71106,Storm,HSR,1
71107,Light Rain,HSR,4
71108,Storm,Indiranagar,1
71109,Clear,Koramangala,4
71110,Heavy Rain,Koramangala,2
71111,Light Rain,BTM,1
71112,Heavy Rain,Indiranagar,4
71113,Light Rain,Indiranagar,5
71114,Storm,Indiranagar,3
71115,Light Rain,HSR,4
71116,Storm,BTM,2
71117,Clear,BTM,4
71118,Clear,Indiranagar,3
71119,Clear,BTM,2
71120,Heavy Rain,Indiranagar,2
71121,Heavy Rain,Koramangala,5
71122,Storm,HSR,4
71123,Clear,HSR,5
71124,Light Rain,Koramangala,5
71125,Heavy Rain,Whitefield,3
71126,Storm,Koramangala,1
71127,Heavy Rain,HSR,5
71128,Storm,HSR,3
71129,Clear,Indiranagar,5
71130,Light Rain,BTM,1
71131,Storm,Whitefield,2
71132,Heavy Rain,Koramangala,2
71133,Storm,BTM,1
71134,Light Rain,Indiranagar,2
71135,Clear,Whitefield,5
71136,Light Rain,Koramangala,4
71137,Storm,Koramangala,1
71138,Storm,Indiranagar,2
71139,Clear,Whitefield,3
71140,Clear,BTM,3
71141,Clear,Whitefield,2
71142,Heavy Rain,BTM,2
71143,Storm,BTM,2
71144,Light Rain,HSR,1
71145,Heavy Rain,Indiranagar,4
71146,Heavy Rain,Koramangala,5
71147,Light Rain,Whitefield,3
71148,Light Rain,Koramangala,2
71149,Clear,Indiranagar,1
71150,Light Rain,HSR,3
71151,Light Rain,BTM,4
71152,Heavy Rain,Koramangala,3
71153,Heavy Rain,Whitefield,2
71154,Light Rain,Koramangala,4
71155,Light Rain,HSR,5
71156,Light Rain,HSR,4
71157,Clear,BTM,4
71158,Heavy Rain,HSR,2
71159,Light Rain,Koramangala,3
71160,Light Rain,BTM,1
71161,Heavy Rain,BTM,2
71162,Storm,Koramangala,4
71163,Heavy Rain,Whitefield,2
71164,Heavy Rain,Koramangala,1
71165,Clear,BTM,3
71166,Heavy Rain,HSR,5
71167,Clear,Whitefield,4
71168,Storm,Indiranagar,5
71169,Clear,Koramangala,2
71170,Storm,Indiranagar,2
71171,Clear,Koramangala,4
71172,Heavy Rain,Whitefield,5
71173,Light Rain,Indiranagar,1
71174,Heavy Rain,BTM,4
71175,Clear,Koramangala,2
71176,Clear,Koramangala,1
71177,Storm,Koramangala,5
71178,Heavy Rain,Koramangala,2
71179,Storm,HSR,3
71180,Clear,HSR,3
71181,Light Rain,Indiranagar,3
71182,Heavy Rain,BTM,2
71183,Heavy Rain,HSR,2
71184,Light Rain,HSR,5
71185,Heavy Rain,BTM,2
71186,Heavy Rain,Whitefield,1
71187,Heavy Rain,Indiranagar,5
71188,Storm,Whitefield,5
71189,Storm,Indiranagar,5
71190,Light Rain,HSR,3
71191,Light Rain,Indiranagar,5
71192,Heavy Rain,BTM,1
71193,Light Rain,BTM,4
71194,Light Rain,Koramangala,1
71195,Light Rain,Koramangala,4
71196,Light Rain,Indiranagar,4
71197,Clear,Koramangala,3
71198,Light Rain,Koramangala,4
71199,Clear,BTM,2
71200,Heavy Rain,Koramangala,5
71201,Clear,HSR,1
71202,Heavy Rain,Koramangala,4
71203,Light Rain,Whitefield,3
71204,Heavy Rain,Koramangala,4
71205,Light Rain,Indiranagar,3
71206,Storm,Indiranagar,1
71207,Storm,Whitefield,3
71208,Storm,Koramangala,5
71209,Clear,Indiranagar,1
71210,Storm,Indiranagar,5
71211,Heavy Rain,Koramangala,3
71212,Heavy Rain,Indiranagar,2
71213,Heavy Rain,BTM,1
71214,Light Rain,BTM,2
71215,Storm,BTM,5
71216,Clear,HSR,3
71217,Heavy Rain,Koramangala,2
71218,Light Rain,Indiranagar,5
71219,Clear,BTM,3
71220,Heavy Rain,HSR,2
71221,Storm,Koramangala,4
71222,Clear,Indiranagar,3
71223,Light Rain,Whitefield,5
71224,Storm,BTM,5
71225,Storm,Whitefield,1
71226,Heavy Rain,HSR,5
71227,Storm,Whitefield,4
71228,Storm,Whitefield,2
71229,Storm,Whitefield,4
71230,Heavy Rain,Indiranagar,1
71231,Storm,Koramangala,4
71232,Light Rain,Indiranagar,1
71233,Storm,Indiranagar,1
71234,Light Rain,HSR,3
71235,Heavy Rain,Indiranagar,4
71236,Storm,Whitefield,1
71237,Light Rain,BTM,2
71238,Storm,HSR,4
71239,Clear,BTM,3
71240,Light Rain,HSR,4
71241,Clear,Whitefield,2
71242,Storm,HSR,2
71243,Storm,Koramangala,3
71244,Clear,HSR,2
71245,Light Rain,Whitefield,4
71246,Clear,HSR,2
71247,Storm,BTM,1
71248,Clear,BTM,5
71249,Clear,HSR,4
71250,Heavy Rain,Indiranagar,5
71251,Heavy Rain,BTM,3
71252,Storm,HSR,4
71253,Light Rain,Indiranagar,3
71254,Storm,Whitefield,3
71255,Storm,BTM,3
71256,Light Rain,Whitefield,4
71257,Clear,HSR,5
71258,Heavy Rain,BTM,1
71259,Storm,Koramangala,1
71260,Heavy Rain,BTM,4
71261,Light Rain,Indiranagar,5
71262,Heavy Rain,HSR,2
71263,Heavy Rain,Koramangala,5
71264,Light Rain,Koramangala,5
71265,Light Rain,HSR,1
71266,Heavy Rain,Indiranagar,3
71267,Heavy Rain,BTM,3
71268,Storm,BTM,5
71269,Clear,Koramangala,2
71270,Heavy Rain,BTM,1
71271,Clear,Indiranagar,3
71272,Storm,BTM,5
71273,Clear,Whitefield,4
71274,Storm,Indiranagar,1
71275,Storm,Indiranagar,3
71276,Clear,HSR,1
71277,Light Rain,HSR,5
71278,Storm,HSR,5
71279,Clear,Indiranagar,5
71280,Clear,HSR,4
71281,Storm,Indiranagar,2
71282,Clear,Whitefield,4
71283,Storm,HSR,4
71284,Storm,HSR,2
71285,Clear,HSR,4
71286,Light Rain,HSR,1
71287,Storm,Indiranagar,5
71288,Heavy Rain,BTM,4
71289,Light Rain,HSR,4
71290,Storm,BTM,1
71291,Storm,HSR,2
71292,Clear,BTM,2
71293,Clear,Whitefield,3
71294,Light Rain,HSR,4
71295,Clear,BTM,2
71296,Clear,Indiranagar,3
71297,Storm,HSR,1
71298,Light Rain,HSR,3
71299,Storm,HSR,5
71300,Storm,Koramangala,4
71301,Heavy Rain,Whitefield,2
71302,Storm,HSR,1
71303,Heavy Rain,HSR,3
71304,Heavy Rain,Indiranagar,4
71305,Clear,Indiranagar,4
71306,Clear,Koramangala,4
71307,Light Rain,Koramangala,1
71308,Light Rain,BTM,3
71309,Heavy Rain,Koramangala,4
71310,Storm,Indiranagar,5
71311,Light Rain,Whitefield,5
71312,Clear,Indiranagar,2
71313,Storm,Indiranagar,2
71314,Light Rain,Indiranagar,4
71315,Clear,BTM,3
71316,Storm,Koramangala,4
71317,Light Rain,Indiranagar,3
71318,Heavy Rain,HSR,2
71319,Clear,Whitefield,3
71320,Clear,Indiranagar,4
71321,Clear,BTM,2
71322,Clear,Koramangala,5
71323,Clear,Koramangala,5
71324,Light Rain,Indiranagar,1
71325,Storm,Koramangala,3
71326,Storm,BTM,5
71327,Heavy Rain,BTM,3
71328,Storm,HSR,3
71329,Storm,HSR,2
71330,Light Rain,Whitefield,5
71331,Clear,Whitefield,1
71332,Heavy Rain,Whitefield,5
71333,Heavy Rain,Indiranagar,3
71334,Light Rain,Koramangala,1
71335,Storm,HSR,2
71336,Storm,Koramangala,3
71337,Clear,Whitefield,5
71338,Light Rain,BTM,4
71339,Light Rain,BTM,5
71340,Heavy Rain,Whitefield,1
71341,Heavy Rain,Koramangala,5
71342,Heavy Rain,Koramangala,5
71343,Clear,Koramangala,4
71344,Clear,Indiranagar,1
71345,Clear,BTM,1
71346,Clear,Whitefield,4
71347,Light Rain,Indiranagar,5
71348,Light Rain,HSR,5
71349,Clear,HSR,3
71350,Heavy Rain,HSR,1
71351,Storm,Whitefield,2
71352,Heavy Rain,Whitefield,4
71353,Clear,Indiranagar,5
71354,Heavy Rain,HSR,2
71355,Storm,Whitefield,1
71356,Clear,Whitefield,1
71357,Clear,BTM,3
71358,Light Rain,Whitefield,5
71359,Light Rain,Koramangala,4
71360,Heavy Rain,BTM,1
71361,Heavy Rain,BTM,3
71362,Light Rain,Koramangala,3
71363,Clear,Koramangala,2
71364,Heavy Rain,Whitefield,4
71365,Light Rain,Koramangala,4
71366,Clear,HSR,2
71367,Light Rain,Indiranagar,5
71368,Light Rain,Koramangala,4
71369,Heavy Rain,Indiranagar,3
71370,Light Rain,HSR,5
71371,Clear,Whitefield,1
71372,Light Rain,Koramangala,4
71373,Light Rain,HSR,4
71374,Light Rain,HSR,5
71375,Storm,BTM,5
71376,Heavy Rain,Whitefield,5
71377,Heavy Rain,Koramangala,4
71378,Storm,Koramangala,4
71379,Light Rain,Whitefield,3
71380,Heavy Rain,BTM,4
71381,Storm,Whitefield,1
71382,Light Rain,Koramangala,5
71383,Light Rain,BTM,1
71384,Clear,Koramangala,4
71385,Storm,Whitefield,5
71386,Clear,HSR,2
71387,Heavy Rain,Koramangala,5
71388,Heavy Rain,HSR,3
71389,Light Rain,Indiranagar,5
71390,Heavy Rain,Indiranagar,4
71391,Light Rain,Indiranagar,5
71392,Clear,Koramangala,4
71393,Heavy Rain,Whitefield,4
71394,Light Rain,HSR,3
71395,Light Rain,BTM,3
71396,Storm,Koramangala,5
71397,Storm,BTM,1
71398,Storm,Whitefield,5
71399,Light Rain,Indiranagar,3
71400,Heavy Rain,BTM,4
71401,Clear,Koramangala,1
71402,Heavy Rain,Whitefield,2
71403,Clear,Whitefield,3
71404,Heavy Rain,Koramangala,1
71405,Clear,Whitefield,3
71406,Storm,Whitefield,1
71407,Light Rain,HSR,4
71408,Clear,Whitefield,2
71409,Storm,Indiranagar,4
71410,Heavy Rain,Whitefield,4
71411,Clear,Koramangala,3
71412,Clear,Whitefield,1
71413,Heavy Rain,HSR,4
71414,Storm,Indiranagar,1
71415,Heavy Rain,Indiranagar,5
71416,Storm,BTM,5
71417,Light Rain,Koramangala,1
71418,Light Rain,HSR,5
71419,Light Rain,BTM,1
71420,Light Rain,Indiranagar,5
71421,Storm,Koramangala,2
71422,Heavy Rain,Koramangala,3
71423,Light Rain,Whitefield,5
71424,Clear,Koramangala,1
71425,Clear,Indiranagar,4
71426,Heavy Rain,BTM,3
71427,Clear,Whitefield,4
71428,Storm,Indiranagar,3
71429,Light Rain,Koramangala,3
71430,Storm,HSR,1
71431,Clear,HSR,3
71432,Light Rain,Indiranagar,3
71433,Storm,BTM,2
71434,Clear,HSR,3
71435,Light Rain,Whitefield,1
71436,Storm,Koramangala,3
71437,Light Rain,BTM,1
71438,Heavy Rain,Koramangala,3
71439,Storm,Indiranagar,4
71440,Light Rain,Indiranagar,5
71441,Heavy Rain,HSR,2
71442,Clear,Whitefield,4
71443,Clear,Whitefield,3
71444,Heavy Rain,Whitefield,3
71445,Light Rain,Indiranagar,3
71446,Heavy Rain,Koramangala,5
71447,Heavy Rain,HSR,3
71448,Light Rain,Whitefield,4
71449,Light Rain,Koramangala,2
71450,Storm,Whitefield,1
71451,Storm,Indiranagar,2
71452,Storm,Indiranagar,1
71453,Clear,HSR,2
71454,Light Rain,BTM,2
71455,Light Rain,Whitefield,1
71456,Storm,BTM,2
71457,Clear,Koramangala,5
71458,Heavy Rain,Koramangala,3
71459,Storm,Whitefield,2
71460,Heavy Rain,Koramangala,2
71461,Heavy Rain,BTM,1
71462,Storm,Indiranagar,2
71463,Storm,HSR,5
71464,Storm,BTM,2
71465,Light Rain,HSR,1
71466,Heavy Rain,Indiranagar,1
71467,Light Rain,Indiranagar,4
71468,Storm,Whitefield,5
71469,Clear,Koramangala,3
71470,Clear,Koramangala,5
71471,Light Rain,Koramangala,4
71472,Light Rain,HSR,3
71473,Light Rain,Indiranagar,1
71474,Storm,Koramangala,4
71475,Clear,HSR,4
71476,Heavy Rain,BTM,4
71477,Storm,Whitefield,1
71478,Light Rain,HSR,5
71479,Storm,Koramangala,2
71480,Storm,BTM,3
71481,Clear,BTM,3
71482,Light Rain,BTM,5
71483,Storm,HSR,4
71484,Storm,HSR,1
71485,Storm,Whitefield,3
71486,Heavy Rain,Koramangala,4
71487,Heavy Rain,Indiranagar,1
71488,Clear,BTM,5
71489,Storm,Whitefield,4
71490,Clear,BTM,3
71491,Heavy Rain,BTM,1
71492,Clear,HSR,2
71493,Storm,Koramangala,1
71494,Light Rain,Indiranagar,5
71495,Clear,Whitefield,5
71496,Storm,HSR,2
71497,Clear,Whitefield,1
71498,Heavy Rain,Indiranagar,2
71499,Storm,BTM,4
71500,Heavy Rain,HSR,4
71501,Heavy Rain,Indiranagar,2
71502,Light Rain,Koramangala,3
71503,Storm,Koramangala,4
71504,Clear,BTM,5
71505,Clear,Whitefield,1
71506,Light Rain,BTM,3
71507,Heavy Rain,Koramangala,1
71508,Heavy Rain,Koramangala,4
71509,Light Rain,Indiranagar,1
71510,Light Rain,HSR,2
71511,Storm,Koramangala,2
71512,Light Rain,BTM,1
71513,Storm,HSR,2
71514,Light Rain,BTM,5
71515,Heavy Rain,Whitefield,1
71516,Storm,Indiranagar,2
71517,Clear,BTM,2
71518,Storm,Indiranagar,1
71519,Clear,Koramangala,2
71520,Clear,BTM,1
71521,Heavy Rain,HSR,1
71522,Storm,HSR,1
71523,Clear,Koramangala,4
71524,Clear,Indiranagar,3
71525,Light Rain,Koramangala,1
71526,Clear,BTM,3
71527,Storm,Koramangala,3
71528,Light Rain,Koramangala,4
71529,Storm,BTM,2
71530,Storm,HSR,5
71531,Storm,Indiranagar,2
71532,Clear,Koramangala,3
71533,Clear,Koramangala,4
71534,Clear,HSR,5
71535,Light Rain,Koramangala,5
71536,Heavy Rain,Indiranagar,5
71537,Light Rain,Indiranagar,1
71538,Clear,BTM,2
71539,Storm,BTM,5
71540,Heavy Rain,Koramangala,5
71541,Clear,Whitefield,5
71542,Clear,Koramangala,1
71543,Storm,HSR,3
71544,Storm,Koramangala,4
71545,Storm,HSR,3
71546,Storm,Indiranagar,3
71547,Storm,Koramangala,5
71548,Light Rain,Whitefield,1
71549,Storm,BTM,2
71550,Light Rain,Koramangala,3
71551,Storm,BTM,2
71552,Light Rain,HSR,4
71553,Storm,HSR,2
71554,Storm,Whitefield,4
71555,Heavy Rain,HSR,3
71556,Storm,Indiranagar,5
71557,Storm,HSR,2
71558,Light Rain,HSR,4
71559,Heavy Rain,Koramangala,4
71560,Light Rain,Indiranagar,4
71561,Clear,Koramangala,1
71562,Heavy Rain,HSR,3
71563,Storm,Whitefield,2
71564,Storm,Whitefield,4
71565,Storm,BTM,4
71566,Storm,HSR,3
71567,Heavy Rain,BTM,5
71568,Heavy Rain,Koramangala,1
71569,Clear,Indiranagar,3
71570,Storm,HSR,1
71571,Clear,HSR,4
71572,Storm,BTM,5
71573,Light Rain,HSR,4
71574,Light Rain,BTM,4
71575,Light Rain,Indiranagar,2
71576,Storm,Koramangala,3
71577,Storm,Indiranagar,4
71578,Storm,Indiranagar,1
71579,Storm,BTM,3
71580,Light Rain,Whitefield,3
71581,Storm,HSR,2
71582,Light Rain,HSR,5
71583,Light Rain,Whitefield,1
71584,Storm,BTM,5
71585,Heavy Rain,Indiranagar,1
71586,Heavy Rain,Koramangala,3
71587,Storm,BTM,5
71588,Storm,BTM,4
71589,Heavy Rain,HSR,3
71590,Heavy Rain,HSR,1
71591,Clear,HSR,5
71592,Light Rain,HSR,2
71593,Clear,BTM,4
71594,Light Rain,HSR,4
71595,Clear,Koramangala,1
71596,Heavy Rain,HSR,5
71597,Heavy Rain,BTM,3
71598,Storm,Whitefield,4
71599,Clear,Whitefield,1
71600,Storm,HSR,5
71601,Heavy Rain,BTM,3
71602,Light Rain,Indiranagar,4
71603,Clear,HSR,1
71604,Clear,BTM,3
71605,Storm,HSR,1
71606,Storm,Koramangala,1
71607,Clear,BTM,3
71608,Light Rain,BTM,4
71609,Storm,BTM,1
71610,Heavy Rain,Indiranagar,4
71611,Light Rain,Koramangala,4
71612,Storm,HSR,5
71613,Light Rain,Indiranagar,3
71614,Clear,HSR,1
71615,Light Rain,BTM,3
71616,Clear,Koramangala,5
71617,Heavy Rain,Indiranagar,1
71618,Storm,Koramangala,1
71619,Light Rain,Whitefield,2
71620,Clear,Koramangala,2
71621,Storm,Indiranagar,1
71622,Storm,BTM,4
71623,Light Rain,HSR,1
71624,Heavy Rain,Indiranagar,2
71625,Storm,Indiranagar,3
71626,Light Rain,Koramangala,2
71627,Clear,BTM,2
71628,Clear,Indiranagar,4
71629,Heavy Rain,BTM,2
71630,Storm,Koramangala,2
71631,Storm,BTM,2
71632,Storm,Whitefield,4
71633,Heavy Rain,BTM,3
71634,Storm,HSR,5
71635,Clear,BTM,4
71636,Storm,Whitefield,1
71637,Heavy Rain,BTM,2
71638,Light Rain,Whitefield,4
71639,Heavy Rain,Whitefield,1
71640,Clear,Whitefield,1
71641,Storm,Koramangala,5
71642,Heavy Rain,HSR,4
71643,Heavy Rain,HSR,2
71644,Light Rain,HSR,5
71645,Light Rain,Koramangala,3
71646,Clear,HSR,1
71647,Clear,Indiranagar,4
71648,Clear,Indiranagar,4
71649,Clear,HSR,1
71650,Storm,Indiranagar,5
71651,Heavy Rain,Indiranagar,2
71652,Clear,BTM,2
71653,Light Rain,Whitefield,4
71654,Storm,HSR,3
71655,Clear,Whitefield,1
71656,Light Rain,Whitefield,3
71657,Light Rain,Koramangala,5
71658,Clear,Koramangala,1
71659,Clear,Koramangala,5
71660,Clear,HSR,5
71661,Light Rain,Koramangala,3
71662,Storm,BTM,2
71663,Heavy Rain,Whitefield,2
71664,Storm,HSR,5
71665,Heavy Rain,Indiranagar,5
71666,Heavy Rain,Whitefield,4
71667,Light Rain,Whitefield,3
71668,Heavy Rain,Indiranagar,1
71669,Heavy Rain,Indiranagar,3
71670,Heavy Rain,Koramangala,4
71671,Storm,HSR,3
71672,Storm,Koramangala,4
71673,Light Rain,Koramangala,2
71674,Light Rain,BTM,2
71675,Storm,Indiranagar,3
71676,Storm,BTM,5
71677,Light Rain,Koramangala,4
71678,Clear,Whitefield,2
71679,Storm,BTM,5
71680,Heavy Rain,HSR,1
71681,Storm,BTM,4
71682,Clear,HSR,4
71683,Light Rain,Whitefield,2
71684,Clear,BTM,2
71685,Heavy Rain,Whitefield,5
71686,Clear,Indiranagar,4
71687,Storm,BTM,3
71688,Heavy Rain,Koramangala,3
71689,Heavy Rain,HSR,5
71690,Storm,Koramangala,2
71691,Clear,Whitefield,5
71692,Heavy Rain,Indiranagar,3
71693,Heavy Rain,Koramangala,5
71694,Light Rain,Whitefield,5
71695,Heavy Rain,BTM,2
71696,Storm,Koramangala,1
71697,Storm,Whitefield,1
71698,Storm,Koramangala,1
71699,Storm,HSR,1
71700,Clear,BTM,3
71701,Storm,BTM,3
71702,Clear,Indiranagar,2
71703,Heavy Rain,BTM,3
71704,Clear,Indiranagar,3
71705,Heavy Rain,Indiranagar,1
71706,Clear,Whitefield,2
71707,Light Rain,Indiranagar,1
71708,Storm,Koramangala,3
71709,Clear,Indiranagar,5
71710,Heavy Rain,BTM,3
71711,Clear,BTM,5
71712,Storm,HSR,4
71713,Clear,BTM,3
71714,Clear,HSR,5
71715,Storm,HSR,1
71716,Clear,Whitefield,3
71717,Light Rain,BTM,3
71718,Storm,Koramangala,3
71719,Light Rain,HSR,5
71720,Light Rain,Indiranagar,4
71721,Clear,Indiranagar,4
71722,Storm,Whitefield,3
71723,Clear,HSR,3
71724,Light Rain,BTM,1
71725,Light Rain,HSR,4
71726,Heavy Rain,Koramangala,5
71727,Heavy Rain,Whitefield,3
71728,Clear,BTM,3
71729,Heavy Rain,Koramangala,4
71730,Heavy Rain,Indiranagar,2
71731,Light Rain,Whitefield,4
71732,Clear,Indiranagar,5
71733,Storm,Koramangala,2
71734,Light Rain,Indiranagar,1
