order_id,customer_id,order_time,prep_time_est_mins,est_prep_to_delivery_mins,total_amount,order_status
70344,2894,"Tuesday, January 9, 2024, 4:45:00 PM",23,46,787,Successful
70345,6194,"Sunday, June 2, 2024, 7:56:00 AM",31,55,196,Successful
70346,1972,"Saturday, February 17, 2024, 7:02:00 PM",27,57,601,Successful
70347,3397,"Tuesday, June 11, 2024, 11:44:00 PM",40,70,983,Successful
70348,2657,"Tuesday, July 9, 2024, 6:39:00 AM",38,66,445,Cancelled
70349,4228,"Friday, August 2, 2024, 7:17:00 AM",31,68,740,Successful
70350,1750,"Monday, December 23, 2024, 5:05:00 AM",35,68,812,Successful
70351,5584,"Saturday, October 12, 2024, 1:36:00 AM",20,60,244,Returned
70352,1358,"Sunday, April 21, 2024, 11:03:00 PM",40,61,854,Successful
70353,6331,"Wednesday, June 5, 2024, 9:04:00 AM",27,50,336,Cancelled
70354,2416,"Saturday, August 24, 2024, 9:37:00 PM",24,50,317,Successful
70355,7288,"Sunday, December 15, 2024, 3:01:00 AM",31,66,431,Successful
70356,2456,"Sunday, June 23, 2024, 10:37:00 AM",24,52,1177,Successful
70357,4448,"Saturday, January 27, 2024, 3:22:00 AM",30,66,1077,Successful
70358,3091,"Thursday, March 28, 2024, 8:11:00 AM",24,55,654,Successful
70359,8271,"Saturday, August 24, 2024, 2:13:00 PM",37,66,687,Successful
70360,2085,"Tuesday, January 16, 2024, 10:29:00 AM",39,60,410,Successful
70361,2530,"Wednesday, January 17, 2024, 10:51:00 AM",37,57,412,Successful
70362,5669,"Sunday, July 14, 2024, 10:17:00 AM",24,55,962,Successful
70363,1898,"Thursday, April 18, 2024, 9:21:00 PM",36,73,1102,Successful
70364,5702,"Saturday, June 1, 2024, 1:50:00 AM",28,53,463,Successful
70365,1776,"Thursday, October 3, 2024, 7:42:00 PM",23,65,321,Successful
70366,8068,"Friday, July 26, 2024, 2:52:00 AM",26,53,300,Successful
70367,1699,"Tuesday, December 3, 2024, 8:37:00 PM",25,48,482,Successful
70368,3725,"Thursday, January 25, 2024, 1:23:00 PM",20,52,483,Successful
70369,3319,"Tuesday, September 10, 2024, 3:19:00 PM",40,72,1034,Cancelled
70370,3868,"Saturday, April 27, 2024, 11:32:00 PM",36,60,172,Successful
70371,8967,"Monday, January 1, 2024, 10:10:00 AM",32,56,207,Successful
70372,1122,"Thursday, February 29, 2024, 5:22:00 AM",23,58,824,Successful
70373,8910,"Friday, August 2, 2024, 1:01:00 PM",39,64,463,Successful
70374,1978,"Friday, December 20, 2024, 11:11:00 PM",20,53,922,Successful
70375,5655,"Tuesday, November 26, 2024, 11:27:00 PM",23,44,431,Successful
70376,2703,"Wednesday, December 25, 2024, 11:52:00 AM",22,63,893,Successful
70377,1275,"Monday, August 19, 2024, 1:03:00 PM",32,54,842,Successful
70378,5535,"Thursday, February 8, 2024, 10:51:00 PM",38,67,618,Successful
70379,7080,"Wednesday, October 23, 2024, 5:44:00 PM",37,73,1122,Successful
70380,2568,"Thursday, October 17, 2024, 6:42:00 AM",26,61,1185,Successful
70381,3916,"Sunday, September 8, 2024, 2:56:00 AM",30,66,193,Cancelled
70382,4847,"Tuesday, February 13, 2024, 7:57:00 AM",27,70,402,Cancelled
70383,6357,"Saturday, May 11, 2024, 3:14:00 AM",35,55,383,Successful
70384,1410,"Friday, March 29, 2024, 8:17:00 AM",24,46,1104,Successful
70385,8955,"Wednesday, September 11, 2024, 10:42:00 AM",39,59,655,Successful
70386,7716,"Wednesday, March 13, 2024, 7:44:00 AM",25,58,1116,Cancelled
70387,7640,"Tuesday, February 6, 2024, 2:16:00 AM",22,57,257,Successful
70388,2687,"Wednesday, July 31, 2024, 9:25:00 PM",28,60,1156,Successful
70389,3416,"Thursday, February 29, 2024, 6:41:00 AM",28,66,257,Successful
70390,1539,"Monday, September 9, 2024, 2:08:00 PM",22,49,493,Successful
70391,2646,"Wednesday, December 11, 2024, 4:17:00 AM",31,52,1037,Cancelled
70392,8342,"Friday, August 16, 2024, 7:50:00 AM",27,57,652,Successful
70393,6993,"Friday, February 2, 2024, 12:19:00 AM",32,64,1176,Successful
70394,8836,"Saturday, November 30, 2024, 1:48:00 AM",22,58,569,Successful
70395,7476,"Thursday, January 25, 2024, 11:50:00 PM",33,56,922,Successful
70396,1609,"Wednesday, April 17, 2024, 7:34:00 AM",28,67,721,Successful
70397,5816,"Wednesday, June 12, 2024, 6:16:00 PM",23,44,536,Successful
70398,7218,"Saturday, April 6, 2024, 7:40:00 AM",32,61,370,Successful
70399,5381,"Tuesday, December 24, 2024, 5:01:00 PM",26,47,266,Successful
70400,3278,"Saturday, August 24, 2024, 9:14:00 AM",27,56,561,Successful
70401,1865,"Thursday, May 2, 2024, 3:50:00 PM",38,64,618,Cancelled
70402,4990,"Tuesday, February 27, 2024, 1:37:00 PM",34,57,818,Returned
70403,3947,"Saturday, June 1, 2024, 3:16:00 AM",20,57,845,Successful
70404,8493,"Wednesday, July 17, 2024, 12:50:00 AM",22,60,731,Successful
70405,5055,"Wednesday, September 18, 2024, 5:25:00 PM",33,63,724,Successful
70406,6873,"Wednesday, April 17, 2024, 3:41:00 PM",30,54,232,Successful
70407,4092,"Wednesday, April 24, 2024, 2:41:00 AM",24,59,274,Cancelled
70408,1515,"Tuesday, April 16, 2024, 2:46:00 PM",25,52,1168,Successful
70409,4145,"Tuesday, October 8, 2024, 4:38:00 PM",26,68,1117,Cancelled
70410,6847,"Monday, August 26, 2024, 12:43:00 PM",35,78,852,Successful
70411,2005,"Friday, March 15, 2024, 5:02:00 AM",37,64,381,Successful
70412,6128,"Wednesday, July 24, 2024, 8:03:00 AM",31,74,778,Successful
70413,2432,"Tuesday, June 18, 2024, 2:26:00 PM",38,69,675,Successful
70414,1438,"Sunday, March 17, 2024, 7:43:00 PM",30,59,318,Cancelled
70415,2274,"Thursday, May 30, 2024, 9:36:00 PM",23,62,265,Successful
70416,6942,"Sunday, May 26, 2024, 4:59:00 AM",27,65,1011,Successful
70417,4287,"Saturday, March 30, 2024, 2:17:00 PM",31,75,156,Successful
70418,2179,"Monday, September 2, 2024, 2:48:00 PM",21,47,254,Successful
70419,5962,"Tuesday, April 2, 2024, 5:49:00 AM",23,48,764,Returned
70420,3233,"Friday, May 17, 2024, 11:00:00 AM",36,69,1124,Successful
70421,1342,"Sunday, September 8, 2024, 12:53:00 AM",40,75,344,Successful
70422,8688,"Wednesday, September 4, 2024, 1:02:00 PM",27,48,639,Successful
70423,7112,"Monday, February 5, 2024, 6:31:00 AM",40,68,851,Successful
70424,7914,"Saturday, March 23, 2024, 5:24:00 AM",26,48,480,Successful
70425,5683,"Friday, January 19, 2024, 3:32:00 AM",30,74,913,Cancelled
70426,7653,"Monday, June 17, 2024, 1:12:00 PM",22,48,553,Returned
70427,7067,"Tuesday, October 8, 2024, 5:17:00 AM",28,53,232,Successful
70428,7989,"Tuesday, March 26, 2024, 1:05:00 PM",22,61,665,Successful
70429,1524,"Tuesday, July 9, 2024, 3:47:00 PM",32,60,1103,Returned
70430,8509,"Saturday, June 8, 2024, 3:38:00 AM",22,44,565,Returned
70431,7565,"Monday, August 26, 2024, 2:27:00 PM",34,76,767,Successful
70432,3445,"Monday, September 9, 2024, 6:09:00 AM",39,83,898,Successful
70433,1899,"Saturday, May 18, 2024, 9:47:00 AM",32,58,1194,Successful
70434,4852,"Wednesday, August 21, 2024, 1:19:00 AM",40,82,957,Returned
70435,2394,"Thursday, October 31, 2024, 7:17:00 PM",23,66,740,Cancelled
70436,5273,"Monday, September 23, 2024, 8:29:00 AM",21,43,1191,Returned
70437,6322,"Wednesday, October 23, 2024, 4:12:00 AM",26,64,452,Cancelled
70438,5561,"Friday, July 12, 2024, 9:02:00 PM",37,59,331,Successful
70439,7185,"Wednesday, January 3, 2024, 11:13:00 PM",37,76,300,Successful
70440,4708,"Wednesday, August 7, 2024, 8:59:00 AM",34,70,384,Successful
70441,2483,"Sunday, December 15, 2024, 8:38:00 AM",39,61,470,Successful
70442,5404,"Saturday, July 13, 2024, 11:44:00 AM",21,46,1099,Successful
70443,1640,"Thursday, December 5, 2024, 2:46:00 PM",37,68,556,Successful
70444,4229,"Sunday, February 11, 2024, 5:07:00 AM",24,57,159,Successful
70445,7564,"Sunday, May 19, 2024, 5:01:00 AM",39,62,1124,Successful
70446,3396,"Friday, August 30, 2024, 12:00:00 PM",27,56,652,Successful
70447,4180,"Wednesday, October 30, 2024, 10:33:00 PM",32,55,926,Successful
70448,1803,"Wednesday, April 24, 2024, 11:35:00 PM",22,64,687,Successful
70449,5853,"Thursday, May 16, 2024, 3:06:00 AM",24,63,627,Successful
70450,3888,"Wednesday, July 3, 2024, 11:21:00 PM",37,72,1001,Successful
70451,4392,"Saturday, December 28, 2024, 9:34:00 AM",30,53,180,Successful
70452,1025,"Friday, January 26, 2024, 6:03:00 PM",28,71,1069,Successful
70453,6521,"Saturday, April 20, 2024, 7:28:00 PM",26,61,1060,Successful
70454,6998,"Monday, December 16, 2024, 3:43:00 AM",38,82,383,Successful
70455,2480,"Friday, October 4, 2024, 11:39:00 PM",26,65,641,Successful
70456,2343,"Saturday, July 6, 2024, 11:53:00 AM",35,75,762,Successful
70457,8278,"Thursday, August 29, 2024, 9:52:00 AM",25,68,287,Cancelled
70458,5052,"Wednesday, March 20, 2024, 12:53:00 AM",39,84,1057,Successful
70459,6585,"Thursday, June 27, 2024, 11:01:00 PM",40,74,843,Successful
70460,8090,"Tuesday, November 19, 2024, 9:13:00 AM",21,56,573,Returned
70461,6574,"Wednesday, October 16, 2024, 10:50:00 PM",35,77,225,Successful
70462,5261,"Wednesday, July 17, 2024, 11:49:00 PM",29,61,954,Successful
70463,5122,"Friday, May 10, 2024, 8:29:00 PM",40,63,777,Successful
70464,2362,"Monday, January 29, 2024, 5:00:00 AM",29,74,1122,Successful
70465,5098,"Sunday, August 18, 2024, 5:43:00 PM",37,71,1034,Successful
70466,7863,"Wednesday, December 25, 2024, 1:05:00 PM",22,43,276,Successful
70467,5356,"Saturday, August 24, 2024, 8:24:00 AM",33,53,375,Successful
70468,6502,"Sunday, February 18, 2024, 3:47:00 AM",28,65,712,Successful
70469,4044,"Monday, May 27, 2024, 10:43:00 PM",34,71,204,Successful
70470,7474,"Friday, March 29, 2024, 6:24:00 AM",28,70,219,Successful
70471,5097,"Saturday, February 3, 2024, 7:00:00 AM",29,49,228,Successful
70472,6770,"Monday, March 11, 2024, 9:04:00 PM",31,68,561,Returned
70473,7081,"Monday, December 23, 2024, 10:24:00 AM",24,68,1005,Successful
70474,3977,"Wednesday, April 10, 2024, 2:53:00 PM",34,67,573,Successful
70475,6520,"Friday, August 2, 2024, 4:34:00 PM",32,75,1047,Returned
70476,8537,"Monday, May 13, 2024, 4:27:00 PM",38,70,986,Successful
70477,6857,"Monday, July 8, 2024, 2:11:00 PM",33,71,816,Successful
70478,2529,"Wednesday, September 18, 2024, 9:03:00 PM",32,61,756,Successful
70479,3216,"Wednesday, November 13, 2024, 6:27:00 AM",33,73,645,Successful
70480,5714,"Tuesday, February 20, 2024, 7:28:00 AM",38,67,243,Successful
70481,7015,"Saturday, July 13, 2024, 6:17:00 AM",31,51,389,Successful
70482,3054,"Friday, April 19, 2024, 12:50:00 PM",27,69,163,Successful
70483,4217,"Sunday, August 11, 2024, 4:28:00 AM",38,81,431,Successful
70484,3232,"Friday, September 6, 2024, 6:49:00 AM",39,76,984,Successful
70485,8874,"Thursday, July 25, 2024, 6:17:00 PM",36,64,476,Successful
70486,1919,"Wednesday, November 27, 2024, 6:33:00 PM",27,65,1125,Successful
70487,2431,"Sunday, June 9, 2024, 4:32:00 PM",37,68,755,Successful
70488,2356,"Thursday, May 30, 2024, 9:53:00 AM",39,76,391,Returned
70489,7456,"Saturday, October 12, 2024, 4:53:00 PM",39,81,838,Successful
70490,7475,"Saturday, May 4, 2024, 8:00:00 AM",22,47,1064,Successful
70491,1314,"Tuesday, August 6, 2024, 10:24:00 PM",35,62,778,Successful
70492,3046,"Thursday, June 20, 2024, 7:29:00 AM",36,78,247,Successful
70493,3993,"Tuesday, October 1, 2024, 8:05:00 AM",21,50,154,Returned
70494,5292,"Monday, July 29, 2024, 12:06:00 PM",37,78,292,Successful
70495,1008,"Friday, March 15, 2024, 10:43:00 PM",20,62,689,Successful
70496,4303,"Tuesday, October 29, 2024, 4:30:00 AM",34,63,1001,Successful
70497,7147,"Saturday, November 2, 2024, 10:19:00 PM",20,51,151,Successful
70498,4479,"Sunday, November 10, 2024, 12:24:00 AM",40,74,1036,Successful
70499,1785,"Sunday, July 14, 2024, 3:53:00 PM",40,73,853,Successful
70500,4001,"Saturday, May 18, 2024, 9:46:00 AM",34,64,187,Successful
70501,2546,"Monday, April 8, 2024, 9:08:00 PM",22,55,447,Cancelled
70502,3433,"Wednesday, April 24, 2024, 4:52:00 PM",29,53,468,Returned
70503,4890,"Thursday, April 25, 2024, 12:20:00 AM",33,69,924,Successful
70504,7623,"Saturday, July 27, 2024, 5:19:00 PM",25,56,689,Successful
70505,8570,"Friday, July 5, 2024, 6:26:00 PM",33,53,402,Successful
70506,3537,"Friday, August 9, 2024, 4:46:00 PM",35,79,337,Successful
70507,3271,"Sunday, January 28, 2024, 6:11:00 AM",33,55,705,Returned
70508,1577,"Monday, September 30, 2024, 4:53:00 AM",24,54,382,Successful
70509,4082,"Wednesday, February 14, 2024, 7:10:00 AM",23,43,1008,Cancelled
70510,3961,"Wednesday, July 17, 2024, 4:53:00 AM",30,71,895,Successful
70511,4748,"Friday, January 19, 2024, 10:52:00 PM",32,77,258,Successful
70512,4567,"Thursday, October 24, 2024, 1:43:00 AM",33,71,551,Successful
70513,5195,"Sunday, August 4, 2024, 2:45:00 AM",36,67,382,Returned
70514,5984,"Sunday, December 1, 2024, 4:54:00 AM",29,49,853,Successful
70515,1693,"Monday, March 18, 2024, 7:57:00 PM",25,53,349,Successful
70516,3257,"Sunday, January 14, 2024, 11:11:00 PM",32,62,1057,Successful
70517,7066,"Tuesday, April 2, 2024, 4:19:00 AM",29,61,1057,Successful
70518,2422,"Sunday, December 22, 2024, 12:59:00 AM",23,63,929,Cancelled
70519,6038,"Tuesday, September 17, 2024, 7:48:00 AM",39,60,491,Successful
70520,4059,"Monday, January 8, 2024, 11:53:00 PM",22,46,746,Successful
70521,7027,"Thursday, January 4, 2024, 4:30:00 AM",36,62,922,Successful
70522,6017,"Saturday, June 29, 2024, 1:38:00 AM",20,51,442,Successful
70523,2623,"Thursday, June 20, 2024, 2:45:00 PM",29,65,1025,Successful
70524,8841,"Sunday, March 24, 2024, 8:56:00 PM",32,76,932,Successful
70525,3339,"Sunday, August 4, 2024, 5:52:00 PM",20,48,218,Successful
70526,1823,"Friday, April 26, 2024, 4:40:00 AM",35,80,432,Successful
70527,2512,"Thursday, August 8, 2024, 2:23:00 PM",29,51,647,Successful
70528,5386,"Thursday, May 23, 2024, 1:19:00 AM",21,66,1039,Successful
70529,6676,"Tuesday, August 6, 2024, 10:12:00 AM",38,59,218,Returned
70530,7097,"Saturday, July 20, 2024, 1:25:00 PM",34,55,389,Successful
70531,8345,"Monday, April 22, 2024, 9:38:00 AM",24,58,959,Successful
70532,2400,"Friday, August 9, 2024, 4:09:00 PM",21,56,924,Successful
70533,3700,"Friday, November 8, 2024, 11:23:00 PM",29,52,833,Successful
70534,8892,"Monday, January 15, 2024, 6:00:00 PM",40,69,320,Successful
70535,2337,"Wednesday, May 1, 2024, 11:32:00 AM",33,67,1033,Successful
70536,5255,"Wednesday, January 24, 2024, 10:51:00 AM",25,62,637,Successful
70537,7926,"Wednesday, January 10, 2024, 9:11:00 PM",25,61,808,Successful
70538,1812,"Saturday, June 22, 2024, 3:28:00 PM",22,61,927,Successful
70539,4799,"Thursday, March 21, 2024, 11:27:00 PM",22,63,304,Successful
70540,1868,"Sunday, January 14, 2024, 12:05:00 AM",32,58,257,Successful
70541,1409,"Thursday, March 28, 2024, 5:31:00 PM",24,50,747,Cancelled
70542,2180,"Thursday, August 22, 2024, 4:34:00 PM",33,72,561,Cancelled
70543,5546,"Friday, April 26, 2024, 11:23:00 AM",38,66,836,Successful
70544,3799,"Thursday, May 16, 2024, 10:13:00 PM",21,52,1171,Successful
70545,5398,"Sunday, November 10, 2024, 10:35:00 AM",35,79,1131,Successful
70546,3997,"Saturday, February 3, 2024, 10:10:00 PM",38,83,198,Successful
70547,1990,"Friday, October 18, 2024, 1:09:00 AM",36,57,235,Successful
70548,2448,"Friday, May 3, 2024, 8:54:00 PM",30,59,316,Successful
70549,3492,"Monday, March 25, 2024, 12:11:00 AM",35,76,1000,Successful
70550,8717,"Tuesday, September 3, 2024, 2:33:00 AM",24,67,1182,Successful
70551,1764,"Saturday, December 28, 2024, 2:54:00 AM",37,68,459,Cancelled
70552,3705,"Sunday, October 6, 2024, 3:46:00 PM",26,57,551,Successful
70553,4491,"Tuesday, January 30, 2024, 5:53:00 PM",27,57,613,Successful
70554,3214,"Saturday, August 17, 2024, 7:47:00 AM",35,72,1140,Successful
70555,3726,"Thursday, October 17, 2024, 1:16:00 PM",22,46,880,Successful
70556,6930,"Saturday, November 16, 2024, 8:41:00 AM",28,49,961,Successful
70557,1020,"Sunday, November 3, 2024, 3:25:00 PM",38,83,1063,Successful
70558,2465,"Sunday, June 2, 2024, 6:01:00 AM",38,73,782,Successful
70559,4855,"Thursday, September 26, 2024, 8:22:00 PM",33,76,347,Successful
70560,6792,"Sunday, November 10, 2024, 3:43:00 AM",27,60,960,Successful
70561,2361,"Saturday, July 27, 2024, 9:12:00 AM",28,65,1086,Returned
70562,8252,"Saturday, June 8, 2024, 11:41:00 AM",28,48,237,Returned
70563,2091,"Saturday, June 8, 2024, 2:14:00 PM",22,61,1167,Returned
70564,7332,"Friday, October 4, 2024, 7:37:00 AM",40,65,715,Successful
70565,7144,"Tuesday, March 19, 2024, 9:48:00 PM",29,62,1190,Successful
70566,8546,"Tuesday, July 23, 2024, 7:49:00 AM",21,57,197,Successful
70567,5535,"Tuesday, August 13, 2024, 1:40:00 PM",27,66,529,Successful
70568,6627,"Sunday, June 9, 2024, 11:34:00 AM",34,57,1150,Successful
70569,6447,"Sunday, March 24, 2024, 8:53:00 AM",24,59,214,Successful
70570,5742,"Tuesday, October 15, 2024, 1:19:00 PM",34,63,806,Successful
70571,5138,"Wednesday, July 24, 2024, 8:38:00 AM",27,65,520,Successful
70572,7761,"Saturday, November 9, 2024, 4:06:00 AM",37,66,724,Successful
70573,3420,"Tuesday, January 9, 2024, 3:16:00 AM",27,50,1019,Successful
70574,5649,"Thursday, June 27, 2024, 1:06:00 AM",27,68,185,Successful
70575,6447,"Saturday, December 14, 2024, 6:53:00 PM",32,60,720,Cancelled
70576,6904,"Friday, June 21, 2024, 10:35:00 AM",22,62,519,Successful
70577,7649,"Saturday, August 31, 2024, 12:31:00 PM",28,55,172,Successful
70578,1063,"Monday, August 5, 2024, 7:56:00 AM",25,50,707,Successful
70579,2482,"Monday, September 9, 2024, 1:36:00 PM",28,60,1013,Successful
70580,8504,"Sunday, October 27, 2024, 11:41:00 PM",38,73,475,Successful
70581,8444,"Monday, January 29, 2024, 5:15:00 AM",24,60,848,Successful
70582,5542,"Sunday, November 10, 2024, 1:22:00 PM",38,79,841,Successful
70583,5332,"Tuesday, January 9, 2024, 1:14:00 PM",35,67,597,Successful
70584,1200,"Friday, April 26, 2024, 11:21:00 AM",38,68,274,Returned
70585,4236,"Tuesday, July 2, 2024, 7:06:00 PM",28,56,442,Successful
70586,1973,"Saturday, July 6, 2024, 8:35:00 PM",28,61,161,Successful
70587,7197,"Thursday, May 16, 2024, 10:15:00 AM",33,61,1001,Successful
70588,5496,"Thursday, March 7, 2024, 2:41:00 AM",34,79,1024,Returned
70589,6942,"Sunday, April 21, 2024, 7:54:00 PM",38,64,650,Successful
70590,2219,"Friday, February 16, 2024, 5:55:00 PM",35,74,750,Successful
70591,7997,"Sunday, November 17, 2024, 3:51:00 AM",20,51,1160,Successful
70592,8629,"Monday, December 23, 2024, 4:24:00 PM",39,72,254,Cancelled
70593,3785,"Thursday, February 29, 2024, 6:51:00 AM",38,58,151,Successful
70594,3255,"Thursday, January 25, 2024, 7:34:00 AM",28,57,860,Returned
70595,7162,"Wednesday, September 4, 2024, 3:24:00 AM",31,70,812,Successful
70596,3126,"Monday, November 18, 2024, 8:03:00 PM",38,68,655,Successful
70597,8157,"Friday, January 5, 2024, 7:01:00 AM",22,49,706,Successful
70598,5379,"Thursday, February 22, 2024, 6:47:00 AM",23,63,642,Returned
70599,6529,"Monday, February 19, 2024, 7:59:00 PM",32,60,571,Successful
70600,4056,"Wednesday, July 3, 2024, 5:34:00 PM",20,40,862,Successful
70601,6040,"Saturday, August 31, 2024, 10:39:00 AM",20,51,862,Returned
70602,2440,"Sunday, December 29, 2024, 10:53:00 PM",20,63,184,Successful
70603,4838,"Thursday, February 22, 2024, 7:29:00 AM",28,54,215,Successful
70604,5635,"Thursday, May 2, 2024, 12:13:00 AM",30,65,1056,Cancelled
70605,4177,"Saturday, August 3, 2024, 11:49:00 PM",40,70,720,Successful
